chrom	window_start	window_end	cMperMb	n_EUR	mean_2pq_EUR	n_AFR	mean_2pq_AFR	n_EAS	mean_2pq_EAS	n_SAS	mean_2pq_SAS	n_AMR	mean_2pq_AMR
chr9	107000000	108000000	1.4478	7834	0.10824	13744	0.07735	6979	0.11742	8418	0.10919	9920	0.09051
chr9	108000000	109000000	1.5106	7954	0.12546	14214	0.08465	7175	0.10581	9269	0.11280	10378	0.10053
chr9	109000000	110000000	1.1842	6994	0.12263	12631	0.07130	6243	0.12201	7830	0.10542	8824	0.09460
chr9	110000000	111000000	1.1171	7246	0.13989	13165	0.08307	6777	0.13099	8200	0.12741	9617	0.10447
chr9	111000000	112000000	1.1356	7691	0.11835	12491	0.08490	6710	0.12311	7864	0.11939	9313	0.09728
chr9	112000000	113000000	1.4437	6811	0.11639	12064	0.07207	6334	0.13996	7419	0.10275	8620	0.09363
chr9	113000000	114000000	1.9278	6826	0.10793	11312	0.07967	6068	0.10957	7333	0.10280	8213	0.08981
chr9	114000000	115000000	1.8109	7429	0.11665	12429	0.08624	6987	0.11985	8200	0.11080	9138	0.09996
chr9	115000000	116000000	1.4964	7609	0.12327	12013	0.08587	6778	0.13380	8042	0.12200	9156	0.10440
chr9	116000000	117000000	1.0877	6382	0.10924	11483	0.07825	5960	0.11228	7103	0.10147	8139	0.08595
chr9	117000000	118000000	1.1132	7210	0.12721	12668	0.07939	6540	0.11903	7626	0.12141	8669	0.10448
chr9	118000000	119000000	1.4615	6985	0.11049	12361	0.08344	6087	0.13022	7244	0.11736	8904	0.08916
chr9	119000000	120000000	1.3999	6628	0.10362	11663	0.07975	5384	0.09736	6695	0.09836	8581	0.08342
chr9	120000000	121000000	1.2978	5414	0.07682	11374	0.07183	4717	0.09336	5699	0.07404	7963	0.05951
chr9	121000000	122000000	0.9684	6459	0.10952	11577	0.07845	5500	0.10418	7012	0.09090	8488	0.08749
chr9	122000000	123000000	0.9429	6916	0.08645	12235	0.07753	5940	0.08459	7277	0.08074	9079	0.07413
chr9	123000000	124000000	1.1144	5964	0.07143	10233	0.06742	5161	0.07486	6293	0.06840	7676	0.06364
chr9	124000000	125000000	0.7085	6617	0.09179	12870	0.07517	5941	0.13147	7870	0.09040	8983	0.08076
chr9	125000000	126000000	1.0083	6450	0.07934	11254	0.06375	5491	0.11496	7410	0.07226	8155	0.08092
chr9	126000000	127000000	0.7894	7241	0.11500	12910	0.07658	6390	0.13851	7972	0.10803	8728	0.10017
chr9	127000000	128000000	1.0324	5648	0.08792	10460	0.07150	5646	0.10465	6678	0.08539	7566	0.06760
chr9	128000000	129000000	1.4026	6353	0.06388	11853	0.06764	6440	0.08400	7278	0.07175	8620	0.05244
chr9	129000000	130000000	2.1039	8623	0.09182	14431	0.08496	7692	0.10509	9233	0.09682	10850	0.08131
chr9	130000000	131000000	2.3379	8485	0.09616	14399	0.07954	7129	0.10051	8765	0.09555	10666	0.08392
chr9	131000000	132000000	2.1889	7008	0.10440	13544	0.07288	6561	0.10539	7825	0.09371	9126	0.08644
chr9	132000000	133000000	2.2287	7358	0.09240	13572	0.07336	6549	0.11583	7642	0.09737	9375	0.07822
chr9	133000000	134000000	3.4976	10299	0.11347	17104	0.09106	8739	0.11327	10726	0.10887	12587	0.09575
chr9	134000000	135000000	4.1189	11018	0.09887	18336	0.08529	9369	0.10928	11778	0.09800	13009	0.08610
chr9	135000000	136000000	3.9666	10613	0.09804	17643	0.08314	9306	0.09520	11385	0.09479	12752	0.08441
chr9	136000000	137000000	2.7516	9928	0.09497	17158	0.06907	9181	0.08630	10330	0.09038	12087	0.08708
chr9	137000000	138000000	1.9334	8749	0.06692	14717	0.05915	8636	0.05681	9631	0.06342	10328	0.06089
chr9	138000000	139000000	1.9334	2509	0.10445	4118	0.10110	2438	0.08978	2755	0.09526	2975	0.08662
chr10	0	1000000	2.0593	9247	0.07175	16222	0.05674	8592	0.05845	10149	0.05482	10899	0.06441
chr10	1000000	2000000	2.1885	10037	0.11476	17161	0.08029	9306	0.12070	10732	0.10635	11924	0.10039
chr10	2000000	3000000	3.2389	10253	0.11447	16835	0.08766	8959	0.12041	11126	0.10962	12368	0.09968
chr10	3000000	4000000	3.0818	9977	0.11817	16691	0.08809	8719	0.11932	10641	0.10989	12089	0.10056
chr10	4000000	5000000	2.9982	8799	0.11607	15783	0.08297	7629	0.11053	9654	0.11015	10801	0.09525
chr10	5000000	6000000	2.5494	9658	0.13473	16204	0.09170	8504	0.12878	10464	0.12530	11878	0.10589
chr10	6000000	7000000	2.7224	9282	0.11706	15680	0.08634	8024	0.14310	10069	0.11660	11870	0.09624
chr10	7000000	8000000	2.9804	8469	0.10757	14563	0.07983	7063	0.11492	8719	0.10826	10695	0.08702
chr10	8000000	9000000	2.0279	8428	0.13372	14423	0.09011	7587	0.12722	8808	0.13124	10533	0.10916
chr10	9000000	10000000	1.8480	7145	0.11388	12644	0.07763	5960	0.11333	7920	0.09440	8657	0.09821
chr10	10000000	11000000	1.5874	8086	0.11644	14391	0.08138	7401	0.11360	9008	0.10696	10485	0.08909
chr10	11000000	12000000	2.2089	8097	0.10265	14090	0.07906	6904	0.10530	8774	0.09586	10251	0.08579
chr10	12000000	13000000	2.4732	8847	0.11926	15831	0.08588	8328	0.13215	9782	0.11269	11557	0.09602
chr10	13000000	14000000	2.5548	8692	0.12808	15524	0.08604	8123	0.12862	9985	0.12060	11200	0.10305
chr10	14000000	15000000	2.2210	8822	0.12089	15556	0.08621	8286	0.13544	9942	0.11479	11479	0.09615
chr10	15000000	16000000	1.9616	8241	0.10996	15441	0.08652	7093	0.11170	8752	0.09293	10917	0.08416
chr10	16000000	17000000	1.5730	8440	0.10378	15511	0.09074	7324	0.12324	8838	0.10692	10940	0.08645
chr10	17000000	18000000	1.4677	8932	0.12233	15389	0.08461	7672	0.13094	9371	0.11552	11109	0.10275
chr10	18000000	19000000	1.1302	8964	0.13173	15382	0.08596	8133	0.13082	9560	0.12413	11112	0.11012
chr10	19000000	20000000	1.0169	8593	0.11943	15466	0.08334	8005	0.13073	10018	0.10085	11503	0.09500
chr10	20000000	21000000	0.8977	8611	0.11580	15472	0.08567	7975	0.12328	9486	0.11309	11005	0.09405
chr10	21000000	22000000	0.6513	6058	0.06612	11316	0.06198	5581	0.05391	6681	0.06171	7887	0.05201
chr10	22000000	23000000	0.6216	6356	0.07072	12289	0.07606	5365	0.06537	6906	0.05966	8847	0.05421
chr10	23000000	24000000	0.9674	7056	0.09926	13701	0.08788	6330	0.10310	8186	0.08814	10046	0.08616
chr10	24000000	25000000	1.2194	6805	0.10817	12787	0.07429	6557	0.11131	7651	0.09930	8746	0.08785
chr10	25000000	26000000	1.3340	8317	0.11462	14845	0.09801	6825	0.13043	8804	0.11770	10594	0.09981
chr10	26000000	27000000	0.8812	8768	0.13787	14543	0.10123	8057	0.13988	9345	0.13510	10963	0.10971
chr10	27000000	28000000	1.0594	7656	0.12232	13089	0.09759	7009	0.16083	8236	0.13637	9595	0.10698
chr10	28000000	29000000	1.5158	7439	0.12778	13015	0.09192	7144	0.13206	8491	0.12477	9754	0.10535
chr10	29000000	30000000	2.0091	9127	0.13558	15344	0.10026	8270	0.13883	9856	0.13422	11434	0.11362
chr10	30000000	31000000	1.6011	8394	0.11363	14902	0.09003	7212	0.14156	8250	0.12928	11385	0.09183
chr10	31000000	32000000	0.8887	6184	0.08196	12353	0.07520	5443	0.09366	6239	0.08832	8980	0.06052
chr10	32000000	33000000	0.8541	7821	0.11571	13516	0.08038	6075	0.13563	7985	0.11507	10171	0.09369
chr10	33000000	34000000	0.9539	7789	0.11239	13765	0.07941	6462	0.11932	8135	0.11034	10331	0.08852
chr10	34000000	35000000	1.1194	7050	0.09772	12573	0.07896	5558	0.12034	7450	0.09513	9357	0.08093
chr10	35000000	36000000	0.8481	6016	0.08946	11936	0.06642	5755	0.09565	6825	0.08131	8621	0.06967
chr10	36000000	37000000	0.6455	7636	0.11085	14928	0.07829	6638	0.12229	8396	0.10443	10856	0.08332
chr10	37000000	38000000	0.3772	7680	0.09129	13141	0.05230	6110	0.09096	8227	0.05551	9551	0.07002
chr10	38000000	39000000	0.0514	11945	0.10893	18700	0.06784	9860	0.12571	13133	0.07768	13600	0.09381
chr10	39000000	40000000	0.0117	10388	0.07623	16297	0.04742	8326	0.08220	11057	0.05877	11824	0.06202
chr10	40000000	41000000	0.0026	3986	0.01408	5125	0.01268	3836	0.01739	3974	0.01425	3943	0.01434
chr10	41000000	42000000	0.0564	10839	0.03708	15428	0.02824	9160	0.04358	10382	0.03601	11701	0.03296
chr10	42000000	43000000	0.2860	10972	0.07823	17202	0.05901	9180	0.09283	11021	0.07528	13154	0.06935
chr10	43000000	44000000	0.5182	7880	0.10354	13299	0.07810	6620	0.12682	8444	0.10572	9884	0.08801
chr10	44000000	45000000	0.5510	8673	0.11174	14727	0.08437	7418	0.14440	9419	0.11216	11044	0.09229
chr10	45000000	46000000	0.4880	8007	0.09558	14189	0.06441	7343	0.09590	8676	0.08264	11058	0.06637
chr10	46000000	47000000	0.4556	6975	0.09778	12660	0.07892	6438	0.09240	7406	0.08757	9391	0.07788
chr10	47000000	48000000	0.7112	6143	0.08183	11408	0.06236	5274	0.08688	6806	0.06901	8086	0.06375
chr10	48000000	49000000	0.7942	6532	0.11150	12732	0.08277	6063	0.09715	7340	0.10251	9064	0.08524
chr10	49000000	50000000	0.7921	7718	0.09616	13781	0.07120	6479	0.09884	8079	0.09813	9785	0.08277
chr10	50000000	51000000	0.8852	7816	0.10838	13622	0.07865	6702	0.11779	7973	0.11303	9956	0.09114
chr10	51000000	52000000	1.1765	7675	0.10968	13552	0.08819	6025	0.10576	7696	0.10782	9956	0.08660
chr10	52000000	53000000	1.2684	7415	0.13211	14002	0.09618	6832	0.14615	7842	0.13378	10356	0.10400
chr10	53000000	54000000	1.0869	8112	0.15074	14920	0.10329	7204	0.15041	8582	0.14533	11367	0.11532
chr10	54000000	55000000	0.8076	8890	0.12527	15259	0.10175	7496	0.11456	8575	0.13596	10991	0.11179
chr10	55000000	56000000	0.5864	7016	0.14417	13591	0.08935	6200	0.15112	7393	0.14003	9990	0.10666
chr10	56000000	57000000	0.4929	7881	0.12801	13980	0.08904	6879	0.13370	8233	0.13644	10190	0.10635
chr10	57000000	58000000	0.5618	8311	0.12528	14356	0.10246	7153	0.08796	8958	0.12413	10632	0.09910
chr10	58000000	59000000	0.8222	6519	0.11722	12000	0.09195	5734	0.13619	7041	0.11308	8694	0.08769
chr10	59000000	60000000	1.0260	7113	0.09668	12196	0.08684	6382	0.09833	7443	0.09932	8846	0.07539
chr10	60000000	61000000	0.8595	7218	0.11908	12868	0.08385	6189	0.12586	7698	0.11056	9421	0.09441
chr10	61000000	62000000	0.8039	7076	0.08876	11850	0.06862	6302	0.09142	7273	0.08851	9376	0.07193
chr10	62000000	63000000	0.6030	6584	0.11632	12048	0.07605	5780	0.11968	7198	0.10920	8702	0.08947
chr10	63000000	64000000	0.6645	6886	0.11182	11988	0.07694	6109	0.11482	7337	0.10433	8461	0.09276
chr10	64000000	65000000	0.5738	6249	0.08785	12627	0.07552	5581	0.10152	6880	0.07641	8705	0.06707
chr10	65000000	66000000	0.7746	7962	0.14143	14374	0.09013	7240	0.15235	8835	0.12230	10746	0.11140
chr10	66000000	67000000	0.6080	8475	0.15071	14966	0.10038	7926	0.15540	9477	0.14349	10825	0.12116
chr10	67000000	68000000	0.6424	6699	0.08389	12460	0.07873	6159	0.11159	7527	0.10688	9434	0.07498
chr10	68000000	69000000	1.1687	6969	0.09864	12826	0.07744	5942	0.11116	7641	0.11131	9474	0.08594
chr10	69000000	70000000	1.7572	8352	0.12692	14574	0.08800	7179	0.12488	8706	0.12299	10965	0.09808
chr10	70000000	71000000	2.4109	8416	0.11284	13953	0.07905	7337	0.11519	9007	0.11245	10205	0.09522
chr10	71000000	72000000	1.6281	8455	0.11346	14311	0.08531	7313	0.13061	8866	0.11221	10478	0.09791
chr10	72000000	73000000	1.1105	5774	0.07966	11514	0.07695	5193	0.06616	6202	0.08351	7926	0.06828
chr10	73000000	74000000	0.3194	5741	0.05129	10864	0.07214	5049	0.11736	6941	0.08017	7749	0.05467
chr10	74000000	75000000	0.5506	5201	0.07541	9951	0.07198	4627	0.09751	5825	0.08812	6504	0.07913
chr10	75000000	76000000	0.9140	5697	0.08344	10986	0.06472	5027	0.09566	6657	0.07845	7596	0.06961
chr10	76000000	77000000	1.2390	6548	0.11212	12147	0.08051	6248	0.12168	7541	0.11134	8551	0.09399
chr10	77000000	78000000	1.4693	7069	0.10548	12289	0.07125	5973	0.11603	7363	0.10271	8850	0.08659
chr10	78000000	79000000	1.6769	7514	0.08698	13353	0.07354	6390	0.11276	7761	0.09265	9453	0.07522
chr10	79000000	80000000	1.8735	8525	0.11938	13965	0.09215	7977	0.14229	9080	0.12902	10074	0.10851
chr10	80000000	81000000	1.5588	8176	0.13784	14099	0.09368	7221	0.11078	8527	0.13152	10372	0.10959
chr10	81000000	82000000	1.2718	7428	0.10629	13054	0.08628	6930	0.10916	8048	0.10196	9595	0.08815
chr10	82000000	83000000	0.9790	6604	0.10492	11650	0.08648	6298	0.12235	7445	0.09284	8777	0.09028
chr10	83000000	84000000	0.9097	8105	0.12880	13644	0.09843	7609	0.14029	8850	0.13035	10243	0.10607
chr10	84000000	85000000	0.7271	7106	0.12732	12789	0.07693	6728	0.13191	8071	0.11026	9191	0.10813
chr10	85000000	86000000	0.7532	7709	0.11786	13968	0.08724	6985	0.08986	8180	0.09540	10294	0.08943
chr10	86000000	87000000	0.7500	7017	0.09730	12456	0.07266	6557	0.10367	7776	0.09458	8750	0.08786
chr10	87000000	88000000	0.8422	6316	0.10220	10918	0.07503	5754	0.09629	6747	0.09406	7483	0.09066
chr10	88000000	89000000	0.9458	6454	0.11190	10678	0.06934	5729	0.11718	6983	0.10758	7579	0.09650
chr10	89000000	90000000	1.0599	7157	0.12364	12287	0.08650	6400	0.12131	7321	0.12635	8986	0.09947
chr10	90000000	91000000	1.1317	7526	0.12842	12771	0.08321	6487	0.11038	7959	0.11894	9267	0.10504
chr10	91000000	92000000	0.8026	5978	0.10378	11666	0.07874	5450	0.09204	6994	0.08006	8048	0.08192
chr10	92000000	93000000	1.0988	5987	0.09335	10526	0.06493	5190	0.08023	6442	0.07562	7262	0.08376
chr10	93000000	94000000	0.8136	7404	0.13306	12713	0.09508	6101	0.10928	7721	0.12689	9152	0.11291
chr10	94000000	95000000	0.9512	7065	0.08541	12347	0.06059	6120	0.09112	7492	0.08464	8459	0.06220
chr10	95000000	96000000	0.7436	7229	0.12668	11085	0.09022	6124	0.10354	7604	0.11970	8675	0.10321
chr10	96000000	97000000	1.1097	6486	0.09120	10727	0.07844	5420	0.10647	6890	0.09496	8375	0.07726
chr10	97000000	98000000	1.2182	7070	0.09745	12279	0.08081	6003	0.11201	7329	0.10097	8667	0.08416
chr10	98000000	99000000	1.0113	7186	0.10658	12352	0.08648	5769	0.13766	7009	0.10558	8257	0.10184
chr10	99000000	100000000	0.8875	6796	0.10875	11169	0.07518	5625	0.12943	6746	0.10911	7791	0.10222
chr10	100000000	101000000	0.8066	6390	0.09286	11595	0.07277	5481	0.08678	6676	0.09043	8304	0.07453
chr10	101000000	102000000	0.7080	5557	0.10775	9468	0.05983	4908	0.09009	5865	0.08660	6742	0.08498
chr10	102000000	103000000	0.5388	5517	0.10317	9223	0.06383	5048	0.10800	6115	0.09171	6837	0.08581
chr10	103000000	104000000	0.4674	6094	0.10344	10361	0.07109	5546	0.10667	6629	0.09197	7492	0.08484
chr10	104000000	105000000	0.5013	6671	0.08821	11397	0.07807	5141	0.09669	6811	0.09109	8248	0.07165
chr10	105000000	106000000	0.7499	7493	0.08999	11301	0.09460	5559	0.08268	7525	0.10331	8840	0.08043
chr10	106000000	107000000	0.9020	7642	0.09593	12833	0.08797	6362	0.13826	8006	0.10986	9454	0.08718
chr10	107000000	108000000	0.9861	7781	0.11306	13807	0.07886	6552	0.10906	8434	0.10032	9780	0.09171
chr10	108000000	109000000	0.6911	7754	0.10968	13954	0.07651	7121	0.10305	9390	0.09120	10390	0.08325
chr10	109000000	110000000	0.7140	7198	0.10439	14065	0.08575	6767	0.11247	8395	0.10320	10084	0.08047
chr10	110000000	111000000	0.7279	6729	0.08791	12029	0.07051	5925	0.10676	7466	0.09334	8699	0.07535
chr10	111000000	112000000	1.2812	7591	0.11577	13744	0.09090	7422	0.12365	8771	0.11640	10429	0.09175
chr10	112000000	113000000	1.4783	6572	0.08620	12052	0.07011	5487	0.10931	6733	0.08935	8761	0.07170
chr10	113000000	114000000	1.7343	6231	0.11188	12427	0.07491	5859	0.11685	7064	0.10739	8845	0.08032
chr10	114000000	115000000	1.1584	7110	0.10384	12668	0.08030	5681	0.09598	7169	0.09865	9493	0.08045
chr10	115000000	116000000	1.1912	6681	0.10612	12734	0.08043	5230	0.10344	6628	0.11142	9276	0.07439
chr10	116000000	117000000	1.9080	6146	0.10354	12110	0.08800	5771	0.14485	7395	0.09136	8657	0.09209
chr10	117000000	118000000	2.2498	6763	0.10215	11902	0.08008	6028	0.12809	7371	0.10095	9091	0.08679
chr10	118000000	119000000	1.9732	6973	0.10929	12096	0.07948	5884	0.12272	7204	0.10857	8847	0.09297
chr10	119000000	120000000	1.4338	6786	0.10533	13023	0.06794	6831	0.11313	8090	0.10843	9532	0.08170
chr10	120000000	121000000	1.5223	7368	0.12535	13738	0.09668	6808	0.13441	8393	0.12931	10546	0.09279
chr10	121000000	122000000	1.8891	7989	0.09782	13354	0.08701	6908	0.14202	8321	0.09503	10430	0.09112
chr10	122000000	123000000	1.9798	7852	0.11862	13104	0.08736	6807	0.14801	8339	0.11749	9929	0.09902
chr10	123000000	124000000	2.1796	8071	0.11997	13519	0.08544	7303	0.11580	8524	0.11215	10172	0.09706
chr10	124000000	125000000	2.0903	8357	0.11438	14546	0.08285	7763	0.11874	8704	0.11198	10703	0.09412
chr10	125000000	126000000	2.3368	7548	0.09784	13015	0.07800	6869	0.09366	8353	0.08830	10169	0.07724
chr10	126000000	127000000	2.2888	8748	0.12047	14662	0.09121	7375	0.13951	9043	0.11915	10810	0.10323
chr10	127000000	128000000	3.0006	9151	0.12610	15023	0.09410	7350	0.13931	9651	0.11959	11452	0.09903
chr10	128000000	129000000	3.4544	8356	0.11896	14346	0.08408	7377	0.13242	8837	0.11579	10502	0.09653
chr10	129000000	130000000	3.4432	8467	0.10527	14415	0.08653	6923	0.11678	8684	0.10231	10796	0.08755
chr10	130000000	131000000	3.0442	9530	0.12416	16365	0.09274	8366	0.13749	9988	0.12291	12385	0.10182
chr10	131000000	132000000	2.1345	10828	0.11486	17203	0.08356	9117	0.12862	11345	0.10800	12997	0.09658
chr10	132000000	133000000	2.1352	11773	0.08519	18874	0.06293	10293	0.07205	12249	0.08252	14400	0.06690
chr10	133000000	134000000	1.5723	7297	0.07778	11820	0.07524	5816	0.10279	7237	0.08766	8988	0.07496
chr11	0	1000000	1.8792	8545	0.10562	14103	0.07535	7878	0.09498	8966	0.09359	10744	0.08483
chr11	1000000	2000000	2.4858	10433	0.10104	16914	0.06835	9105	0.09281	10841	0.09578	11970	0.08763
chr11	2000000	3000000	2.6701	8336	0.10453	14493	0.08609	7512	0.11324	9085	0.10248	10627	0.09252
chr11	3000000	4000000	2.3552	9539	0.12740	16869	0.09164	8580	0.12295	10297	0.11193	12546	0.09754
chr11	4000000	5000000	1.7772	11853	0.11526	20007	0.09272	9209	0.12840	11563	0.10946	15336	0.08889
chr11	5000000	6000000	1.7139	10348	0.16850	16883	0.12426	9077	0.17109	10846	0.16674	13190	0.13883
chr11	6000000	7000000	1.9877	7704	0.14626	13712	0.09408	6937	0.12167	8464	0.12514	10392	0.10810
chr11	7000000	8000000	2.0118	8667	0.13322	15201	0.10039	7692	0.13342	9344	0.12076	11165	0.10252
chr11	8000000	9000000	1.4276	7557	0.11848	13473	0.08392	6212	0.13754	8111	0.11307	9842	0.09342
chr11	9000000	10000000	1.2422	7160	0.11418	12793	0.07642	6147	0.10696	7557	0.10636	9353	0.08642
chr11	10000000	11000000	1.4914	7222	0.12597	12606	0.08342	6156	0.11853	7818	0.11220	9169	0.10207
chr11	11000000	12000000	2.2565	8331	0.13896	14187	0.09170	7118	0.14400	8756	0.12930	10646	0.10895
chr11	12000000	13000000	2.0963	7380	0.12561	13322	0.09619	6218	0.14029	7659	0.12411	9840	0.09958
chr11	13000000	14000000	1.4210	7216	0.13934	13170	0.09085	6501	0.13739	7808	0.13063	9542	0.10972
chr11	14000000	15000000	0.9184	5228	0.11206	10348	0.06134	4874	0.11416	6684	0.08753	7236	0.07952
chr11	15000000	16000000	0.8086	5993	0.12035	11999	0.08035	5381	0.12788	6793	0.11185	8418	0.09338
chr11	16000000	17000000	1.2445	5751	0.10978	10422	0.07400	4982	0.11875	6360	0.09492	7624	0.09028
chr11	17000000	18000000	1.2449	6080	0.12573	11601	0.07927	5629	0.10593	7079	0.11263	8111	0.09395
chr11	18000000	19000000	2.0534	7074	0.13796	13260	0.08821	6370	0.13956	8152	0.12050	9344	0.10559
chr11	19000000	20000000	2.2186	7143	0.11459	14095	0.08558	6304	0.13499	7914	0.11159	10179	0.08563
chr11	20000000	21000000	2.4465	8420	0.11075	13980	0.09747	7135	0.14648	8494	0.11020	10297	0.10340
chr11	21000000	22000000	1.7950	8022	0.13079	14793	0.09345	7644	0.15575	8979	0.12792	11381	0.10435
chr11	22000000	23000000	1.3566	7113	0.11000	13584	0.08863	6514	0.13962	7711	0.11087	10513	0.08256
chr11	23000000	24000000	1.2388	8663	0.13898	16007	0.10616	8407	0.13322	9992	0.12809	12084	0.11006
chr11	24000000	25000000	1.1219	9134	0.11856	15226	0.10035	8015	0.12993	9505	0.12436	11716	0.09888
chr11	25000000	26000000	1.2180	9877	0.13459	16467	0.10202	8550	0.09557	9924	0.13592	12404	0.10554
chr11	26000000	27000000	0.8679	8595	0.11566	13345	0.09898	7461	0.13075	9016	0.11195	10303	0.09150
chr11	27000000	28000000	0.6709	5611	0.11206	10332	0.07769	5360	0.11688	6547	0.10578	6867	0.09312
chr11	28000000	29000000	0.4631	5743	0.11011	10034	0.07519	4987	0.12226	6373	0.09394	6743	0.09744
chr11	29000000	30000000	0.4491	6932	0.08525	12360	0.07023	6564	0.09526	7821	0.08460	8491	0.07489
chr11	30000000	31000000	0.4865	6424	0.10795	11683	0.07318	5646	0.10829	6603	0.11262	7821	0.09200
chr11	31000000	32000000	0.7465	5185	0.09545	9559	0.06554	4531	0.09770	5385	0.09151	6591	0.08505
chr11	32000000	33000000	1.1133	7046	0.11268	11947	0.08086	5569	0.10537	7226	0.11017	8858	0.08723
chr11	33000000	34000000	1.6358	6362	0.11799	11182	0.07832	5462	0.13251	6938	0.10809	8226	0.09226
chr11	34000000	35000000	1.7967	7320	0.13669	13060	0.10238	6418	0.13382	7780	0.12540	9703	0.10582
chr11	35000000	36000000	1.9146	6760	0.11753	12713	0.08160	6106	0.13711	7474	0.10613	8883	0.09753
chr11	36000000	37000000	1.5463	7408	0.10559	12738	0.08529	6790	0.11189	7871	0.10575	9436	0.08942
chr11	37000000	38000000	1.0306	7898	0.10840	13638	0.09519	7496	0.10359	8898	0.10009	9652	0.09291
chr11	38000000	39000000	0.4591	7320	0.07150	12719	0.08238	6342	0.08902	7836	0.08096	9553	0.05846
chr11	39000000	40000000	0.5835	7714	0.09446	13960	0.09649	7448	0.09089	8988	0.09711	10115	0.07753
chr11	40000000	41000000	0.6927	6640	0.11006	12248	0.08440	5942	0.12101	7833	0.09965	8630	0.09502
chr11	41000000	42000000	0.7576	8145	0.10006	13191	0.08686	6323	0.12317	7817	0.11078	9796	0.08733
chr11	42000000	43000000	0.6086	8791	0.10712	15198	0.08044	8120	0.12847	9810	0.10284	10808	0.09211
chr11	43000000	44000000	1.3449	6946	0.10754	11679	0.07166	6497	0.09984	7492	0.09961	8491	0.08859
chr11	44000000	45000000	1.4479	7297	0.11422	13609	0.07969	6561	0.10941	7951	0.10001	9426	0.09203
chr11	45000000	46000000	1.2939	6735	0.09257	12312	0.07255	5846	0.09204	7318	0.07801	8819	0.07262
chr11	46000000	47000000	0.4195	5057	0.06217	9453	0.05738	4344	0.06074	5377	0.06177	6849	0.04628
chr11	47000000	48000000	0.1398	5934	0.08314	9697	0.05699	4832	0.09518	6109	0.07737	7172	0.06926
chr11	48000000	49000000	0.0694	10082	0.09616	18095	0.07998	8672	0.12253	10676	0.09912	14094	0.07109
chr11	49000000	50000000	0.0346	7621	0.11612	13463	0.07570	7079	0.12295	8551	0.10809	9965	0.08385
chr11	50000000	51000000	0.0158	9375	0.11772	17566	0.06801	8808	0.11443	10628	0.10415	11559	0.08588
chr11	51000000	52000000	0.0039	244	0.01166	352	0.01182	213	0.01321	267	0.01248	232	0.00983
chr11	52000000	53000000	0.0000	541	0.02207	882	0.02097	421	0.02882	520	0.02442	551	0.02112
