chrom	window_start	population	Hbar	n_blocks	mean_distinct_hap	mean_n_hap	cMperMb
chr20	53000000	EUR	0.003835	4	279.5	400	2.1523
chr20	53000000	SAS	0.003221	4	301.8	400	2.1523
chr20	54000000	AFR	0.011722	5	235.0	400	2.4428
chr20	54000000	AMR	0.050536	5	138.4	400	2.4428
chr20	54000000	EAS	0.022554	5	152.8	400	2.4428
chr20	54000000	EUR	0.041283	5	143.2	400	2.4428
chr20	54000000	SAS	0.044915	5	138.6	400	2.4428
chr20	55000000	AFR	0.009348	4	208.2	400	2.3764
chr20	55000000	AMR	0.052287	4	122.2	400	2.3764
chr20	55000000	EAS	0.045871	4	148.0	400	2.3764
chr20	55000000	EUR	0.056961	4	119.5	400	2.3764
chr20	55000000	SAS	0.050207	4	120.0	400	2.3764
chr20	56000000	AFR	0.008137	6	258.2	400	2.7747
chr20	56000000	AMR	0.027939	6	188.2	400	2.7747
chr20	56000000	EAS	0.039135	6	209.8	400	2.7747
chr20	56000000	EUR	0.040167	6	184.8	400	2.7747
chr20	56000000	SAS	0.038204	6	207.5	400	2.7747
chr20	57000000	AFR	0.009563	6	260.0	400	2.9759
chr20	57000000	AMR	0.024392	6	209.2	400	2.9759
chr20	57000000	EAS	0.045673	6	220.5	400	2.9759
chr20	57000000	EUR	0.019421	6	203.5	400	2.9759
chr20	57000000	SAS	0.018001	6	243.5	400	2.9759
chr20	58000000	AFR	0.004020	6	269.5	400	2.9867
chr20	58000000	AMR	0.021270	6	177.3	400	2.9867
chr20	58000000	EAS	0.024695	6	176.0	400	2.9867
chr20	58000000	EUR	0.019246	6	172.2	400	2.9867
chr20	58000000	SAS	0.021420	6	203.7	400	2.9867
chr20	59000000	AFR	0.010196	6	254.8	400	3.1044
chr20	59000000	AMR	0.026800	6	174.5	400	3.1044
chr20	59000000	EAS	0.022297	6	201.7	400	3.1044
chr20	59000000	EUR	0.028091	6	189.3	400	3.1044
chr20	59000000	SAS	0.021896	6	208.8	400	3.1044
chr20	60000000	AFR	0.009957	7	213.7	400	3.6162
chr20	60000000	AMR	0.053885	7	147.6	400	3.6162
chr20	60000000	EAS	0.073570	7	115.4	400	3.6162
chr20	60000000	EUR	0.041513	7	114.9	400	3.6162
chr20	60000000	SAS	0.049253	7	136.7	400	3.6162
chr20	61000000	AFR	0.003086	7	293.1	400	3.4916
chr20	61000000	AMR	0.012238	7	223.7	400	3.4916
chr20	61000000	EAS	0.008829	7	256.3	400	3.4916
chr20	61000000	EUR	0.010936	7	230.4	400	3.4916
chr20	61000000	SAS	0.011323	7	238.4	400	3.4916
chr20	62000000	AFR	0.005698	6	262.8	400	3.0071
chr20	62000000	AMR	0.029317	6	177.2	400	3.0071
chr20	62000000	EAS	0.040107	6	170.2	400	3.0071
chr20	62000000	EUR	0.025735	6	176.8	400	3.0071
chr20	62000000	SAS	0.025875	6	197.2	400	3.0071
chr20	63000000	AFR	0.006594	5	249.8	400	2.2554
chr20	63000000	AMR	0.021599	5	188.6	400	2.2554
chr20	63000000	EAS	0.019231	5	199.4	400	2.2554
chr20	63000000	EUR	0.021236	5	186.0	400	2.2554
chr20	63000000	SAS	0.015321	5	199.8	400	2.2554
chr20	64000000	AFR	0.002343	1	316.0	400	2.2554
chr20	64000000	AMR	0.022531	1	199.0	400	2.2554
chr20	64000000	EAS	0.034474	1	176.0	400	2.2554
chr20	64000000	EUR	0.015063	1	184.0	400	2.2554
chr20	64000000	SAS	0.013596	1	200.0	400	2.2554
chr21	5000000	AFR	0.000940	1	361.0	400	0.0000
chr21	5000000	AMR	0.000501	1	371.0	400	0.0000
chr21	5000000	EAS	0.000376	1	377.0	400	0.0000
chr21	5000000	EUR	0.000476	1	370.0	400	0.0000
chr21	5000000	SAS	0.001003	1	359.0	400	0.0000
chr21	13000000	AFR	0.011820	4	231.2	400	2.1471
chr21	13000000	AMR	0.037810	4	178.5	400	2.1471
chr21	13000000	EAS	0.034364	4	180.2	400	2.1471
chr21	13000000	EUR	0.042600	4	175.0	400	2.1471
chr21	13000000	SAS	0.035085	4	209.5	400	2.1471
chr21	14000000	AFR	0.004048	4	274.5	400	2.0796
chr21	14000000	AMR	0.014706	4	211.5	400	2.0796
chr21	14000000	EAS	0.009433	4	253.5	400	2.0796
chr21	14000000	EUR	0.007722	4	216.2	400	2.0796
chr21	14000000	SAS	0.010498	4	232.5	400	2.0796
chr21	15000000	AFR	0.021692	5	229.2	400	2.4310
chr21	15000000	AMR	0.096201	5	132.2	400	2.4310
chr21	15000000	EAS	0.171642	5	122.2	400	2.4310
chr21	15000000	EUR	0.089185	5	122.0	400	2.4310
chr21	15000000	SAS	0.107882	5	137.8	400	2.4310
chr21	16000000	AFR	0.004474	5	261.2	400	2.4373
chr21	16000000	AMR	0.013444	5	186.6	400	2.4373
chr21	16000000	EAS	0.019571	5	184.4	400	2.4373
chr21	16000000	EUR	0.015792	5	170.8	400	2.4373
chr21	16000000	SAS	0.017504	5	173.0	400	2.4373
chr21	17000000	AFR	0.005534	5	267.4	400	2.5954
chr21	17000000	AMR	0.025246	5	205.6	400	2.5954
chr21	17000000	EAS	0.041336	5	175.2	400	2.5954
chr21	17000000	EUR	0.020188	5	199.8	400	2.5954
chr21	17000000	SAS	0.023857	5	205.0	400	2.5954
chr21	18000000	AFR	0.003430	4	295.0	400	2.1167
chr21	18000000	AMR	0.014314	4	224.2	400	2.1167
chr21	18000000	EAS	0.025821	4	204.5	400	2.1167
chr21	18000000	EUR	0.015298	4	206.5	400	2.1167
chr21	18000000	SAS	0.009242	4	229.8	400	2.1167
chr21	19000000	AFR	0.012707	4	204.2	400	2.0875
chr21	19000000	AMR	0.036898	4	134.2	400	2.0875
chr21	19000000	EAS	0.036629	4	155.0	400	2.0875
chr21	19000000	EUR	0.044875	4	121.8	400	2.0875
chr21	19000000	SAS	0.035022	4	137.2	400	2.0875
chr21	20000000	AFR	0.007469	4	276.5	400	1.8860
chr21	20000000	AMR	0.030034	4	194.2	400	1.8860
chr21	20000000	EAS	0.011999	4	242.8	400	1.8860
chr21	20000000	EUR	0.016501	4	200.2	400	1.8860
chr21	20000000	SAS	0.012287	4	224.0	400	1.8860
chr21	21000000	AFR	0.013459	3	232.0	400	1.5696
chr21	21000000	AMR	0.010835	3	197.3	400	1.5696
chr21	21000000	EAS	0.017949	3	173.3	400	1.5696
chr21	21000000	EUR	0.013062	3	193.3	400	1.5696
chr21	21000000	SAS	0.010785	3	194.7	400	1.5696
chr21	22000000	AFR	0.009866	3	240.3	400	1.3354
chr21	22000000	AMR	0.022402	3	172.0	400	1.3354
chr21	22000000	EAS	0.013889	3	170.3	400	1.3354
chr21	22000000	EUR	0.017949	3	145.0	400	1.3354
chr21	22000000	SAS	0.014261	3	184.7	400	1.3354
chr21	23000000	AFR	0.002312	2	306.5	400	1.1894
chr21	23000000	AMR	0.004004	2	263.5	400	1.1894
chr21	23000000	EAS	0.003866	2	275.0	400	1.1894
chr21	23000000	EUR	0.005125	2	255.5	400	1.1894
chr21	23000000	SAS	0.003540	2	289.0	400	1.1894
chr21	24000000	AFR	0.003321	3	296.7	400	1.2040
chr21	24000000	AMR	0.011700	3	218.3	400	1.2040
chr21	24000000	EAS	0.013475	3	236.0	400	1.2040
chr21	24000000	EUR	0.018784	3	207.7	400	1.2040
chr21	24000000	SAS	0.010760	3	206.0	400	1.2040
chr21	25000000	AFR	0.008066	3	238.0	400	1.4721
chr21	25000000	AMR	0.030439	3	143.7	400	1.4721
chr21	25000000	EAS	0.025940	3	162.3	400	1.4721
chr21	25000000	EUR	0.046424	3	122.7	400	1.4721
chr21	25000000	SAS	0.024979	3	155.0	400	1.4721
chr21	26000000	AFR	0.002794	3	301.0	400	1.6759
chr21	26000000	AMR	0.004394	3	265.7	400	1.6759
chr21	26000000	EAS	0.010259	3	253.7	400	1.6759
chr21	26000000	EUR	0.007193	3	254.7	400	1.6759
chr21	26000000	SAS	0.005447	3	251.3	400	1.6759
chr21	27000000	AFR	0.003559	3	276.3	400	1.7657
chr21	27000000	AMR	0.008935	3	217.7	400	1.7657
chr21	27000000	EAS	0.005418	3	244.3	400	1.7657
chr21	27000000	EUR	0.012590	3	213.7	400	1.7657
chr21	27000000	SAS	0.006383	3	249.7	400	1.7657
chr21	28000000	AFR	0.016771	3	205.0	400	1.2261
chr21	28000000	AMR	0.045004	3	153.3	400	1.2261
chr21	28000000	EAS	0.037865	3	162.7	400	1.2261
chr21	28000000	EUR	0.044131	3	145.0	400	1.2261
chr21	28000000	SAS	0.032009	3	173.7	400	1.2261
chr21	29000000	AFR	0.002149	2	312.0	400	0.9352
chr21	29000000	AMR	0.012437	2	218.5	400	0.9352
chr21	29000000	EAS	0.010464	2	238.5	400	0.9352
chr21	29000000	EUR	0.018365	2	170.5	400	0.9352
chr21	29000000	SAS	0.009893	2	243.5	400	0.9352
chr21	30000000	AFR	0.015627	2	214.5	400	1.2512
chr21	30000000	AMR	0.038609	2	116.0	400	1.2512
chr21	30000000	EAS	0.023647	2	134.5	400	1.2512
chr21	30000000	EUR	0.044612	2	92.5	400	1.2512
chr21	30000000	SAS	0.040326	2	111.0	400	1.2512
chr21	31000000	AFR	0.002239	3	310.7	400	1.5023
chr21	31000000	AMR	0.007698	3	238.3	400	1.5023
chr21	31000000	EAS	0.013400	3	259.7	400	1.5023
chr21	31000000	EUR	0.010840	3	220.0	400	1.5023
chr21	31000000	SAS	0.005631	3	276.3	400	1.5023
chr21	32000000	AFR	0.005210	4	275.8	400	1.6763
chr21	32000000	AMR	0.028737	4	211.0	400	1.6763
chr21	32000000	EAS	0.034812	4	244.2	400	1.6763
chr21	32000000	EUR	0.024420	4	203.8	400	1.6763
chr21	32000000	SAS	0.019740	4	220.0	400	1.6763
chr21	33000000	AFR	0.013864	3	218.7	400	1.8498
chr21	33000000	AMR	0.040434	3	172.3	400	1.8498
chr21	33000000	EAS	0.033480	3	156.0	400	1.8498
chr21	33000000	EUR	0.034123	3	156.7	400	1.8498
chr21	33000000	SAS	0.039048	3	141.3	400	1.8498
chr21	34000000	AFR	0.003913	4	290.0	400	1.9126
chr21	34000000	AMR	0.012296	4	214.8	400	1.9126
chr21	34000000	EAS	0.015824	4	221.0	400	1.9126
chr21	34000000	EUR	0.012290	4	197.8	400	1.9126
chr21	34000000	SAS	0.006150	4	242.5	400	1.9126
chr21	35000000	AFR	0.012021	4	206.5	400	2.0930
chr21	35000000	AMR	0.041075	4	168.0	400	2.0930
chr21	35000000	EAS	0.067697	4	156.8	400	2.0930
chr21	35000000	EUR	0.046435	4	155.8	400	2.0930
chr21	35000000	SAS	0.057660	4	181.0	400	2.0930
chr21	36000000	AFR	0.004934	4	279.2	400	1.8482
chr21	36000000	AMR	0.014254	4	206.5	400	1.8482
chr21	36000000	EAS	0.011034	4	221.2	400	1.8482
chr21	36000000	EUR	0.013615	4	206.5	400	1.8482
chr21	36000000	SAS	0.010163	4	227.5	400	1.8482
chr21	37000000	AFR	0.010313	4	217.0	400	1.9533
chr21	37000000	AMR	0.022133	4	178.0	400	1.9533
chr21	37000000	EAS	0.040658	4	175.2	400	1.9533
chr21	37000000	EUR	0.036241	4	139.0	400	1.9533
chr21	37000000	SAS	0.017159	4	183.5	400	1.9533
chr21	38000000	AFR	0.009831	4	230.2	400	2.1243
chr21	38000000	AMR	0.020962	4	212.2	400	2.1243
chr21	38000000	EAS	0.013788	4	221.0	400	2.1243
chr21	38000000	EUR	0.025417	4	207.2	400	2.1243
chr21	38000000	SAS	0.013330	4	240.8	400	2.1243
chr21	39000000	AFR	0.012752	5	224.6	400	2.5055
chr21	39000000	AMR	0.045787	5	162.8	400	2.5055
chr21	39000000	EAS	0.046058	5	186.4	400	2.5055
chr21	39000000	EUR	0.029652	5	176.0	400	2.5055
chr21	39000000	SAS	0.036764	5	181.4	400	2.5055
chr21	40000000	AFR	0.007535	7	237.1	400	3.2157
chr21	40000000	AMR	0.030625	7	165.4	400	3.2157
chr21	40000000	EAS	0.039128	7	148.4	400	3.2157
chr21	40000000	EUR	0.028006	7	158.1	400	3.2157
chr21	40000000	SAS	0.022125	7	173.7	400	3.2157
chr21	41000000	AFR	0.002788	6	305.0	400	3.2150
chr21	41000000	AMR	0.022141	6	229.3	400	3.2150
chr21	41000000	EAS	0.016236	6	244.2	400	3.2150
chr21	41000000	EUR	0.007632	6	263.2	400	3.2150
chr21	41000000	SAS	0.005825	6	265.5	400	3.2150
chr21	42000000	AFR	0.021850	6	230.7	400	2.8783
chr21	42000000	AMR	0.038995	6	163.2	400	2.8783
chr21	42000000	EAS	0.049923	6	186.2	400	2.8783
chr21	42000000	EUR	0.039025	6	156.8	400	2.8783
chr21	42000000	SAS	0.029382	6	203.0	400	2.8783
chr21	43000000	AFR	0.015531	5	194.8	400	2.3801
chr21	43000000	AMR	0.045281	5	133.4	400	2.3801
chr21	43000000	EAS	0.089830	5	117.8	400	2.3801
chr21	43000000	EUR	0.053306	5	114.8	400	2.3801
chr21	43000000	SAS	0.056466	5	122.8	400	2.3801
chr21	44000000	AFR	0.004242	4	277.5	400	1.9410
chr21	44000000	AMR	0.015648	4	230.2	400	1.9410
chr21	44000000	EAS	0.014207	4	219.8	400	1.9410
chr21	44000000	EUR	0.011660	4	220.0	400	1.9410
chr21	44000000	SAS	0.017209	4	229.8	400	1.9410
chr21	45000000	AFR	0.013430	4	237.2	400	2.2980
chr21	45000000	AMR	0.050611	4	173.8	400	2.2980
chr21	45000000	EAS	0.097046	4	162.5	400	2.2980
chr21	45000000	EUR	0.038872	4	193.0	400	2.2980
chr21	45000000	SAS	0.039903	4	195.2	400	2.2980
chr21	46000000	AFR	0.040142	3	141.0	400	2.1280
chr21	46000000	AMR	0.120380	3	87.3	400	2.1280
chr21	46000000	EAS	0.089231	3	94.0	400	2.1280
chr21	46000000	EUR	0.065543	3	79.0	400	2.1280
chr21	46000000	SAS	0.074733	3	90.0	400	2.1280
chr22	10000000	AFR	0.003609	1	300.0	400	0.0000
chr22	10000000	AMR	0.002506	1	318.0	400	0.0000
chr22	10000000	EAS	0.000827	1	356.0	400	0.0000
chr22	10000000	EUR	0.000489	1	368.0	400	0.0000
chr22	10000000	SAS	0.001779	1	341.0	400	0.0000
chr22	16000000	AFR	0.039304	9	166.8	400	4.5695
chr22	16000000	AMR	0.060214	9	119.7	400	4.5695
chr22	16000000	EAS	0.056270	9	139.4	400	4.5695
chr22	16000000	EUR	0.090298	9	106.7	400	4.5695
chr22	16000000	SAS	0.059539	9	134.1	400	4.5695
chr22	17000000	AFR	0.003956	6	294.8	400	3.1122
chr22	17000000	AMR	0.015290	6	210.3	400	3.1122
chr22	17000000	EAS	0.023486	6	247.3	400	3.1122
chr22	17000000	EUR	0.015226	6	213.3	400	3.1122
chr22	17000000	SAS	0.020959	6	216.3	400	3.1122
chr22	18000000	AFR	0.013761	6	242.0	400	2.8324
chr22	18000000	AMR	0.022985	6	175.2	400	2.8324
chr22	18000000	EAS	0.021429	6	174.2	400	2.8324
chr22	18000000	EUR	0.029150	6	175.3	400	2.8324
chr22	18000000	SAS	0.021809	6	177.8	400	2.8324
chr22	19000000	AFR	0.014850	4	229.2	400	2.2745
chr22	19000000	AMR	0.039298	4	177.5	400	2.2745
chr22	19000000	EAS	0.032813	4	201.2	400	2.2745
chr22	19000000	EUR	0.039831	4	173.5	400	2.2745
chr22	19000000	SAS	0.049148	4	197.8	400	2.2745
chr22	20000000	AFR	0.006595	4	273.0	400	2.0566
chr22	20000000	AMR	0.012926	4	214.0	400	2.0566
chr22	20000000	EAS	0.015251	4	186.2	400	2.0566
chr22	20000000	EUR	0.014796	4	185.5	400	2.0566
chr22	20000000	SAS	0.012935	4	201.0	400	2.0566
chr22	21000000	AFR	0.010128	5	264.2	400	2.3885
chr22	21000000	AMR	0.026707	5	192.4	400	2.3885
chr22	21000000	EAS	0.037885	5	196.2	400	2.3885
chr22	21000000	EUR	0.030997	5	198.6	400	2.3885
chr22	21000000	SAS	0.018915	5	234.6	400	2.3885
chr22	22000000	AFR	0.001535	4	337.0	400	2.1728
chr22	22000000	AMR	0.012867	4	221.8	400	2.1728
chr22	22000000	EAS	0.007218	4	287.5	400	2.1728
chr22	22000000	EUR	0.006391	4	252.8	400	2.1728
chr22	22000000	SAS	0.002409	4	302.5	400	2.1728
chr22	23000000	AFR	0.006201	5	273.0	400	2.2170
chr22	23000000	AMR	0.023529	5	195.0	400	2.2170
chr22	23000000	EAS	0.035053	5	198.2	400	2.2170
chr22	23000000	EUR	0.050145	5	179.8	400	2.2170
chr22	23000000	SAS	0.018025	5	207.2	400	2.2170
chr22	24000000	AFR	0.006783	4	264.0	400	2.2022
chr22	24000000	AMR	0.027541	4	184.2	400	2.2022
chr22	24000000	EAS	0.030348	4	182.2	400	2.2022
chr22	24000000	EUR	0.032466	4	164.2	400	2.2022
chr22	24000000	SAS	0.027791	4	210.5	400	2.2022
chr22	25000000	AFR	0.004416	5	289.8	400	2.6419
chr22	25000000	AMR	0.012905	5	213.2	400	2.6419
chr22	25000000	EAS	0.020150	5	203.8	400	2.6419
chr22	25000000	EUR	0.011827	5	199.0	400	2.6419
chr22	25000000	SAS	0.013672	5	200.0	400	2.6419
chr22	26000000	AFR	0.006684	8	256.2	400	3.7063
chr22	26000000	AMR	0.019214	8	204.4	400	3.7063
chr22	26000000	EAS	0.018629	8	212.8	400	3.7063
chr22	26000000	EUR	0.016167	8	209.9	400	3.7063
chr22	26000000	SAS	0.019742	8	214.2	400	3.7063
chr22	27000000	AFR	0.014632	5	286.8	400	2.6523
chr22	27000000	AMR	0.033842	5	248.2	400	2.6523
chr22	27000000	EAS	0.023409	5	252.4	400	2.6523
chr22	27000000	EUR	0.061476	5	270.0	400	2.6523
chr22	27000000	SAS	0.025431	5	282.0	400	2.6523
chr22	28000000	AFR	0.080213	4	107.0	400	1.7217
chr22	28000000	AMR	0.071194	4	108.5	400	1.7217
chr22	28000000	EAS	0.065586	4	113.2	400	1.7217
chr22	28000000	EUR	0.065833	4	111.5	400	1.7217
chr22	28000000	SAS	0.085736	4	120.0	400	1.7217
chr22	30000000	AFR	0.008064	2	254.0	400	0.5264
chr22	30000000	AMR	0.010940	2	226.5	400	0.5264
chr22	30000000	EAS	0.015520	2	216.0	400	0.5264
chr22	30000000	EUR	0.010533	2	221.5	400	0.5264
chr22	30000000	SAS	0.012318	2	246.0	400	0.5264
chr22	31000000	AFR	0.036053	1	140.0	400	0.8518
chr22	31000000	AMR	0.068521	1	102.0	400	0.8518
chr22	31000000	EAS	0.046667	1	122.0	400	0.8518
chr22	31000000	EUR	0.062431	1	86.0	400	0.8518
chr22	31000000	SAS	0.027544	1	139.0	400	0.8518
chr22	32000000	AFR	0.002665	3	311.3	400	1.3057
chr22	32000000	AMR	0.005493	3	259.7	400	1.3057
chr22	32000000	EAS	0.004453	3	276.0	400	1.3057
chr22	32000000	EUR	0.005355	3	275.7	400	1.3057
chr22	32000000	SAS	0.003672	3	289.3	400	1.3057
chr22	33000000	AFR	0.008049	3	281.3	400	1.4180
chr22	33000000	AMR	0.005188	3	247.0	400	1.4180
chr22	33000000	EAS	0.004524	3	271.3	400	1.4180
chr22	33000000	EUR	0.003851	3	272.7	400	1.4180
chr22	33000000	SAS	0.006115	3	254.3	400	1.4180
chr22	34000000	AFR	0.007976	2	223.5	400	1.3841
chr22	34000000	AMR	0.026234	2	140.0	400	1.3841
chr22	34000000	EAS	0.049361	2	142.0	400	1.3841
chr22	34000000	EUR	0.014261	2	160.5	400	1.3841
chr22	34000000	SAS	0.027080	2	138.5	400	1.3841
chr22	35000000	AFR	0.028512	4	197.2	400	1.9520
chr22	35000000	AMR	0.081422	4	145.8	400	1.9520
chr22	35000000	EAS	0.141610	4	152.2	400	1.9520
chr22	35000000	EUR	0.076949	4	141.5	400	1.9520
chr22	35000000	SAS	0.059148	4	162.2	400	1.9520
chr22	36000000	AFR	0.006363	5	277.8	400	2.5013
chr22	36000000	AMR	0.009682	5	238.4	400	2.5013
chr22	36000000	EAS	0.024393	5	205.2	400	2.5013
chr22	36000000	EUR	0.009752	5	238.4	400	2.5013
chr22	36000000	SAS	0.006140	5	271.4	400	2.5013
chr22	37000000	AFR	0.015571	5	235.6	400	2.4215
chr22	37000000	AMR	0.039581	5	194.2	400	2.4215
chr22	37000000	EAS	0.034516	5	219.0	400	2.4215
chr22	37000000	EUR	0.024644	5	214.8	400	2.4215
chr22	37000000	SAS	0.024429	5	228.6	400	2.4215
chr22	38000000	AFR	0.007174	4	253.2	400	1.6568
chr22	38000000	AMR	0.025749	4	176.0	400	1.6568
chr22	38000000	EAS	0.019361	4	202.0	400	1.6568
chr22	38000000	EUR	0.020357	4	180.5	400	1.6568
chr22	38000000	SAS	0.016889	4	225.0	400	1.6568
chr22	39000000	AFR	0.004085	1	273.0	400	0.9625
chr22	39000000	AMR	0.004286	1	282.0	400	0.9625
chr22	39000000	EAS	0.019211	1	216.0	400	0.9625
chr22	39000000	EUR	0.002719	1	298.0	400	0.9625
chr22	39000000	SAS	0.002807	1	288.0	400	0.9625
chr22	40000000	AFR	0.013177	2	191.0	400	0.5868
chr22	40000000	AMR	0.050833	2	139.0	400	0.5868
chr22	40000000	EAS	0.049969	2	118.0	400	0.5868
chr22	40000000	EUR	0.037393	2	120.0	400	0.5868
chr22	40000000	SAS	0.016034	2	156.5	400	0.5868
chr22	42000000	AFR	0.003728	2	286.0	400	0.8984
chr22	42000000	AMR	0.006867	2	238.0	400	0.8984
chr22	42000000	EAS	0.005940	2	256.5	400	0.8984
chr22	42000000	EUR	0.012895	2	205.5	400	0.8984
chr22	42000000	SAS	0.006729	2	249.0	400	0.8984
chr22	43000000	AFR	0.009875	5	240.4	400	2.3388
chr22	43000000	AMR	0.034100	5	168.8	400	2.3388
chr22	43000000	EAS	0.028927	5	210.6	400	2.3388
chr22	43000000	EUR	0.024050	5	189.0	400	2.3388
chr22	43000000	SAS	0.019318	5	222.8	400	2.3388
chr22	44000000	AFR	0.001660	6	326.0	400	3.0157
chr22	44000000	AMR	0.007991	6	258.5	400	3.0157
chr22	44000000	EAS	0.003260	6	304.7	400	3.0157
chr22	44000000	EUR	0.004348	6	269.7	400	3.0157
chr22	44000000	SAS	0.003972	6	295.7	400	3.0157
chr22	45000000	AFR	0.012542	6	242.8	400	3.2635
chr22	45000000	AMR	0.040365	6	189.3	400	3.2635
chr22	45000000	EAS	0.025081	6	197.0	400	3.2635
chr22	45000000	EUR	0.034359	6	160.7	400	3.2635
chr22	45000000	SAS	0.033231	6	194.3	400	3.2635
chr22	46000000	AFR	0.007872	6	245.8	400	2.7235
chr22	46000000	AMR	0.071947	6	156.8	400	2.7235
chr22	46000000	EAS	0.060911	6	146.0	400	2.7235
chr22	46000000	EUR	0.064536	6	155.3	400	2.7235
chr22	46000000	SAS	0.085904	6	157.0	400	2.7235
chr22	47000000	AFR	0.004037	6	268.2	400	3.2843
chr22	47000000	AMR	0.033463	6	166.7	400	3.2843
chr22	47000000	EAS	0.021704	6	184.2	400	3.2843
chr22	47000000	EUR	0.015487	6	176.3	400	3.2843
chr22	47000000	SAS	0.017828	6	191.7	400	3.2843
chr22	48000000	AFR	0.002627	8	304.8	400	3.9719
chr22	48000000	AMR	0.016308	8	225.6	400	3.9719
chr22	48000000	EAS	0.010216	8	230.5	400	3.9719
chr22	48000000	EUR	0.010744	8	215.4	400	3.9719
chr22	48000000	SAS	0.008747	8	250.2	400	3.9719
chr22	49000000	AFR	0.006774	9	248.7	400	4.1405
chr22	49000000	AMR	0.060769	9	166.9	400	4.1405
chr22	49000000	EAS	0.065893	9	174.9	400	4.1405
chr22	49000000	EUR	0.056825	9	160.7	400	4.1405
chr22	49000000	SAS	0.029852	9	192.1	400	4.1405
chr22	50000000	AFR	0.027529	6	151.5	400	3.8215
chr22	50000000	AMR	0.043557	6	124.3	400	3.8215
chr22	50000000	EAS	0.045288	6	125.2	400	3.8215
chr22	50000000	EUR	0.046961	6	112.3	400	3.8215
chr22	50000000	SAS	0.053383	6	113.0	400	3.8215
chr3	0	AFR	0.003055	4	289.5	400	1.7387
chr3	0	AMR	0.044339	4	184.5	400	1.7387
chr3	0	EAS	0.041159	4	204.5	400	1.7387
chr3	0	EUR	0.026983	4	191.0	400	1.7387
chr3	0	SAS	0.021385	4	202.0	400	1.7387
chr3	1000000	AFR	0.003797	5	277.0	400	2.6245
chr3	1000000	AMR	0.024940	5	184.6	400	2.6245
chr3	1000000	EAS	0.017283	5	205.0	400	2.6245
chr3	1000000	EUR	0.016208	5	176.4	400	2.6245
chr3	1000000	SAS	0.018759	5	190.6	400	2.6245
chr3	2000000	AFR	0.003904	7	301.3	400	3.4727
chr3	2000000	AMR	0.022496	7	215.3	400	3.4727
chr3	2000000	EAS	0.032055	7	230.6	400	3.4727
chr3	2000000	EUR	0.007696	7	234.1	400	3.4727
chr3	2000000	SAS	0.014177	7	248.4	400	3.4727
chr3	3000000	AFR	0.007503	7	247.9	400	3.4162
chr3	3000000	AMR	0.023138	7	184.7	400	3.4162
chr3	3000000	EAS	0.016713	7	210.9	400	3.4162
chr3	3000000	EUR	0.039390	7	165.6	400	3.4162
chr3	3000000	SAS	0.015927	7	208.4	400	3.4162
chr3	4000000	AFR	0.017832	6	238.7	400	3.1297
chr3	4000000	AMR	0.040088	6	191.3	400	3.1297
chr3	4000000	EAS	0.032957	6	180.5	400	3.1297
chr3	4000000	EUR	0.040501	6	176.7	400	3.1297
chr3	4000000	SAS	0.037970	6	183.0	400	3.1297
chr3	5000000	AFR	0.002412	6	307.0	400	2.7305
chr3	5000000	AMR	0.014296	6	207.7	400	2.7305
chr3	5000000	EAS	0.008851	6	228.3	400	2.7305
chr3	5000000	EUR	0.009077	6	233.7	400	2.7305
chr3	5000000	SAS	0.006030	6	279.5	400	2.7305
chr3	6000000	AFR	0.018586	5	234.2	400	2.7749
chr3	6000000	AMR	0.035810	5	183.0	400	2.7749
chr3	6000000	EAS	0.045541	5	185.8	400	2.7749
chr3	6000000	EUR	0.034444	5	180.8	400	2.7749
chr3	6000000	SAS	0.028692	5	196.2	400	2.7749
chr3	7000000	AFR	0.009609	5	212.4	400	2.5850
chr3	7000000	AMR	0.024810	5	166.0	400	2.5850
chr3	7000000	EAS	0.035622	5	153.4	400	2.5850
chr3	7000000	EUR	0.022153	5	152.4	400	2.5850
chr3	7000000	SAS	0.015431	5	178.6	400	2.5850
chr3	8000000	AFR	0.002722	5	305.0	400	2.2221
chr3	8000000	AMR	0.005870	5	251.8	400	2.2221
chr3	8000000	EAS	0.009258	5	237.4	400	2.2221
chr3	8000000	EUR	0.005955	5	255.8	400	2.2221
chr3	8000000	SAS	0.004847	5	272.0	400	2.2221
chr3	9000000	AFR	0.009536	4	219.5	400	2.1679
chr3	9000000	AMR	0.029815	4	149.5	400	2.1679
chr3	9000000	EAS	0.037321	4	161.0	400	2.1679
chr3	9000000	EUR	0.038465	4	158.2	400	2.1679
chr3	9000000	SAS	0.034496	4	176.0	400	2.1679
chr3	10000000	AFR	0.005357	4	283.0	400	1.9504
chr3	10000000	AMR	0.012243	4	245.5	400	1.9504
chr3	10000000	EAS	0.006588	4	284.0	400	1.9504
chr3	10000000	EUR	0.011310	4	247.0	400	1.9504
chr3	10000000	SAS	0.008806	4	268.8	400	1.9504
chr3	11000000	AFR	0.003910	3	280.3	400	1.4838
chr3	11000000	AMR	0.026784	3	220.0	400	1.4838
chr3	11000000	EAS	0.007652	3	246.3	400	1.4838
chr3	11000000	EUR	0.011044	3	218.7	400	1.4838
chr3	11000000	SAS	0.012130	3	235.3	400	1.4838
chr3	12000000	AFR	0.014624	3	230.3	400	1.4993
chr3	12000000	AMR	0.030986	3	161.3	400	1.4993
chr3	12000000	EAS	0.055004	3	155.0	400	1.4993
